Index,StartTime,StopTime,SensorID,DetectorId,TypeEstimation,Start-Date,Stop-Date,Start-Time,End-Time,DurationSeconds,WeekOfYear,DayOfWeek
1774,1/8/2015 9:22:21 PM,1/8/2015 9:22:26 PM,SmartPhone,AudioSoundDetector,tooth_brushing,1/8/2015,1/8/2015,9:22:21 PM,9:22:26 PM,5,2,4
3207,1/9/2015 1:55:11 PM,1/9/2015 1:55:30 PM,603,LocationDetector,person_next_to_working_place,1/9/2015,1/9/2015,1:55:11 PM,1:55:30 PM,19,2,5
1744,1/6/2015 2:49:20 PM,1/6/2015 2:49:20 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/6/2015,1/6/2015,2:49:20 PM,2:49:20 PM,0,2,2
987,12/17/2014 2:20:08 PM,12/17/2014 2:21:25 PM,603,LocationDetector,person_in_kitchen,12/17/2014,12/17/2014,2:20:08 PM,2:21:25 PM,17,51,3
3811,1/13/2015 10:39:35 AM,1/13/2015 10:39:35 AM,00:13:A2:00:40:81:42:3F-MD,PIRPresenceDetector,person_in_bathroom,1/13/2015,1/13/2015,10:39:35 AM,10:39:35 AM,0,3,2
1190,12/17/2014 4:44:29 PM,12/17/2014 4:44:58 PM,702,WaterFlowDetection_Kitchen,sink_usage,12/17/2014,12/17/2014,4:44:29 PM,4:44:58 PM,29,51,3
893,12/16/2014 12:47:13 PM,12/16/2014 12:47:44 PM,603,LocationDetector,person_next_to_working_place,12/16/2014,12/16/2014,12:47:13 PM,12:47:44 PM,31,51,2
3872,1/13/2015 10:42:41 AM,1/13/2015 10:42:46 AM,SmartPhone,AudioSoundDetector,tooth_brushing,1/13/2015,1/13/2015,10:42:41 AM,10:42:46 AM,5,3,2
865,12/16/2014 12:44:13 PM,12/16/2014 12:44:13 PM,00:13:A2:00:40:79:66:7B-MD,PIRPresenceDetector,person_in_eatingarea,12/16/2014,12/16/2014,12:44:13 PM,12:44:13 PM,0,51,2
1520,1/6/2015 2:20:41 PM,1/6/2015 2:22:05 PM,702,WaterFlowDetection_Kitchen,sink_usage,1/6/2015,1/6/2015,2:20:41 PM,2:22:05 PM,24,2,2
6105,1/13/2015 5:42:06 PM,1/13/2015 5:42:14 PM,00:13:A2:00:40:81:42:3F-MD,PIRPresenceDetector,person_in_bathroom,1/13/2015,1/13/2015,5:42:06 PM,5:42:14 PM,8,3,2
1482,1/6/2015 12:35:18 PM,1/6/2015 12:35:18 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/6/2015,1/6/2015,12:35:18 PM,12:35:18 PM,0,2,2
2294,1/9/2015 11:18:38 AM,1/9/2015 11:18:42 AM,703,WaterFlowDetection_Bathroom,basin_usage,1/9/2015,1/9/2015,11:18:38 AM,11:18:42 AM,4,2,5
2180,1/9/2015 11:04:45 AM,1/9/2015 11:04:45 AM,00:13:A2:00:40:7E:7C:27-MD,PIRPresenceDetector,person_next_to_toilet,1/9/2015,1/9/2015,11:04:45 AM,11:04:45 AM,0,2,5
1909,1/9/2015 9:21:48 AM,1/9/2015 9:21:52 AM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,9:21:48 AM,9:21:52 AM,4,2,5
2598,1/9/2015 12:08:22 PM,1/9/2015 12:08:32 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,12:08:22 PM,12:08:32 PM,10,2,5
4556,1/13/2015 2:53:04 PM,1/13/2015 2:53:11 PM,603,LocationDetector,person_next_to_working_place,1/13/2015,1/13/2015,2:53:04 PM,2:53:11 PM,7,3,2
2656,1/9/2015 12:13:21 PM,1/9/2015 12:13:38 PM,603,LocationDetector,person_in_kitchen,1/9/2015,1/9/2015,12:13:21 PM,12:13:38 PM,17,2,5
5595,1/13/2015 3:49:04 PM,1/13/2015 3:49:04 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/13/2015,1/13/2015,3:49:04 PM,3:49:04 PM,0,3,2
165,12/12/2014 11:39:14 AM,12/12/2014 11:39:17 AM,605,LocationDetector,person_in_bathroom,12/12/2014,12/12/2014,11:39:14 AM,11:39:17 AM,3,50,5
3899,1/13/2015 10:45:07 AM,1/13/2015 10:45:20 AM,00:13:A2:00:40:7E:7C:27-MD,PIRPresenceDetector,person_next_to_toilet,1/13/2015,1/13/2015,10:45:07 AM,10:45:20 AM,13,3,2
972,12/16/2014 1:02:24 PM,12/16/2014 1:02:24 PM,00:13:A2:00:40:79:66:7B-MD,PIRPresenceDetector,person_in_eatingarea,12/16/2014,12/16/2014,1:02:24 PM,1:02:24 PM,0,51,2
2431,1/9/2015 11:44:10 AM,1/9/2015 11:46:57 AM,602,LocationDetector,person_in_bathroom,1/9/2015,1/9/2015,11:44:10 AM,11:46:57 AM,47,2,5
2543,1/9/2015 12:02:47 PM,1/9/2015 12:02:58 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/9/2015,1/9/2015,12:02:47 PM,12:02:58 PM,11,2,5
6009,1/13/2015 5:28:10 PM,1/13/2015 5:28:14 PM,00:13:A2:00:40:81:42:3F-MD,PIRPresenceDetector,person_in_bathroom,1/13/2015,1/13/2015,5:28:10 PM,5:28:14 PM,4,3,2
26,12/7/2014 2:50:52 PM,12/7/2014 2:50:52 PM,00:13:A2:00:40:81:42:3F-MD,PIRPresenceDetector,person_in_bathroom,12/7/2014,12/7/2014,2:50:52 PM,2:50:52 PM,0,50,0
3985,1/13/2015 10:52:12 AM,1/13/2015 10:52:20 AM,00:13:A2:00:40:8A:D2:EF-LOAD,Power_Detector_Fridge,fridge_open,1/13/2015,1/13/2015,10:52:12 AM,10:52:20 AM,8,3,2
4629,1/13/2015 3:00:35 PM,1/13/2015 3:00:43 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/13/2015,1/13/2015,3:00:35 PM,3:00:43 PM,8,3,2
5068,1/13/2015 3:26:42 PM,1/13/2015 3:27:04 PM,SmartPhone,AudioSoundDetector,water_boiler,1/13/2015,1/13/2015,3:26:42 PM,3:27:04 PM,22,3,2
2025,1/9/2015 10:45:56 AM,1/9/2015 10:46:07 AM,00:13:A2:00:40:81:42:3F-MD,PIRPresenceDetector,person_in_bathroom,1/9/2015,1/9/2015,10:45:56 AM,10:46:07 AM,11,2,5
1795,1/9/2015 5:47:11 AM,1/9/2015 5:47:11 AM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,5:47:11 AM,5:47:11 AM,0,2,5
5639,1/13/2015 3:52:49 PM,1/13/2015 3:52:57 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/13/2015,1/13/2015,3:52:49 PM,3:52:57 PM,8,3,2
1266,1/6/2015 12:11:49 PM,1/6/2015 12:12:01 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/6/2015,1/6/2015,12:11:49 PM,12:12:01 PM,12,2,2
5333,1/13/2015 3:39:23 PM,1/13/2015 3:39:34 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/13/2015,1/13/2015,3:39:23 PM,3:39:34 PM,11,3,2
3136,1/9/2015 1:36:23 PM,1/9/2015 1:36:35 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,1:36:23 PM,1:36:35 PM,12,2,5
878,12/16/2014 12:45:26 PM,12/16/2014 12:45:37 PM,603,LocationDetector,stove_on,12/16/2014,12/16/2014,12:45:26 PM,12:45:37 PM,11,51,2
3326,1/11/2015 5:24:45 PM,1/11/2015 5:24:46 PM,SmartPhone,AudioSoundDetector,toilet_usage,1/11/2015,1/11/2015,5:24:45 PM,5:24:46 PM,1,3,0
1623,1/6/2015 2:34:29 PM,1/6/2015 2:34:41 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/6/2015,1/6/2015,2:34:29 PM,2:34:41 PM,12,2,2
1038,12/17/2014 2:27:46 PM,12/17/2014 2:27:57 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,12/17/2014,12/17/2014,2:27:46 PM,2:27:57 PM,11,51,3
2509,1/9/2015 11:58:09 AM,1/9/2015 11:58:22 AM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/9/2015,1/9/2015,11:58:09 AM,11:58:22 AM,13,2,5
1165,12/17/2014 4:41:55 PM,12/17/2014 4:42:07 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,12/17/2014,12/17/2014,4:41:55 PM,4:42:07 PM,12,51,3
5531,1/13/2015 3:46:45 PM,1/13/2015 3:46:54 PM,603,LocationDetector,stove_on,1/13/2015,1/13/2015,3:46:45 PM,3:46:54 PM,9,3,2
7,12/7/2014 2:45:54 PM,12/7/2014 2:45:55 PM,605,LocationDetector,person_in_bathroom,12/7/2014,12/7/2014,2:45:54 PM,2:45:55 PM,1,50,0
2614,1/9/2015 12:10:12 PM,1/9/2015 12:10:20 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,12:10:12 PM,12:10:20 PM,8,2,5
4265,1/13/2015 12:18:13 PM,1/13/2015 12:19:30 PM,603,LocationDetector,person_in_kitchen,1/13/2015,1/13/2015,12:18:13 PM,12:19:30 PM,17,3,2
956,12/16/2014 1:00:10 PM,12/16/2014 1:00:15 PM,603,LocationDetector,oven_open,12/16/2014,12/16/2014,1:00:10 PM,1:00:15 PM,5,51,2
2566,1/9/2015 12:05:06 PM,1/9/2015 12:05:32 PM,603,LocationDetector,person_next_to_working_place,1/9/2015,1/9/2015,12:05:06 PM,12:05:32 PM,26,2,5
3116,1/9/2015 1:33:08 PM,1/9/2015 1:33:17 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,1:33:08 PM,1:33:17 PM,9,2,5
3035,1/9/2015 1:24:36 PM,1/9/2015 1:25:13 PM,603,LocationDetector,person_in_kitchen,1/9/2015,1/9/2015,1:24:36 PM,1:25:13 PM,37,2,5
5460,1/13/2015 3:43:52 PM,1/13/2015 3:44:11 PM,SmartPhone,AudioSoundDetector,mixer,1/13/2015,1/13/2015,3:43:52 PM,3:44:11 PM,19,3,2
206,12/12/2014 11:42:20 AM,12/12/2014 11:42:22 AM,605,LocationDetector,person_in_bathroom,12/12/2014,12/12/2014,11:42:20 AM,11:42:22 AM,2,50,5
4662,1/13/2015 3:02:30 PM,1/13/2015 3:02:43 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/13/2015,1/13/2015,3:02:30 PM,3:02:43 PM,13,3,2
1616,1/6/2015 2:33:36 PM,1/6/2015 2:33:44 PM,603,LocationDetector,person_next_to_working_place,1/6/2015,1/6/2015,2:33:36 PM,2:33:44 PM,8,2,2
66,12/8/2014 8:13:12 AM,12/8/2014 8:13:14 AM,605,LocationDetector,person_in_bathroom,12/8/2014,12/8/2014,8:13:12 AM,8:13:14 AM,2,50,1
5236,1/13/2015 3:35:11 PM,1/13/2015 3:35:11 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/13/2015,1/13/2015,3:35:11 PM,3:35:11 PM,0,3,2
1154,12/17/2014 4:35:56 PM,12/17/2014 4:36:00 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,12/17/2014,12/17/2014,4:35:56 PM,4:36:00 PM,4,51,3
2395,1/9/2015 11:32:43 AM,1/9/2015 11:44:42 AM,603,LocationDetector,person_next_to_working_place,1/9/2015,1/9/2015,11:32:43 AM,11:44:42 AM,59,2,5
776,12/16/2014 12:22:28 PM,12/16/2014 12:22:28 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,12/16/2014,12/16/2014,12:22:28 PM,12:22:28 PM,0,51,2
1850,1/9/2015 9:14:56 AM,1/9/2015 9:16:04 AM,603,LocationDetector,person_in_kitchen,1/9/2015,1/9/2015,9:14:56 AM,9:16:04 AM,8,2,5
1725,1/6/2015 2:47:42 PM,1/6/2015 2:47:46 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/6/2015,1/6/2015,2:47:42 PM,2:47:46 PM,4,2,2
809,12/16/2014 12:33:07 PM,12/16/2014 12:33:21 PM,603,LocationDetector,person_in_kitchen,12/16/2014,12/16/2014,12:33:07 PM,12:33:21 PM,14,51,2
6206,1/13/2015 5:54:23 PM,1/13/2015 5:54:13 PM,602,LocationDetector,person_in_bathroom,1/13/2015,1/13/2015,5:54:23 PM,5:54:13 PM,10,3,2
1641,1/6/2015 2:36:57 PM,1/6/2015 2:37:08 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/6/2015,1/6/2015,2:36:57 PM,2:37:08 PM,11,2,2
3313,1/9/2015 2:29:35 PM,1/9/2015 2:30:04 PM,603,LocationDetector,person_in_kitchen,1/9/2015,1/9/2015,2:29:35 PM,2:30:04 PM,29,2,5
3294,1/9/2015 2:24:31 PM,1/9/2015 2:24:31 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,2:24:31 PM,2:24:31 PM,0,2,5
2169,1/9/2015 11:04:11 AM,1/9/2015 11:04:21 AM,00:13:A2:00:40:7E:7C:27-MD,PIRPresenceDetector,person_next_to_toilet,1/9/2015,1/9/2015,11:04:11 AM,11:04:21 AM,10,2,5
4156,1/13/2015 11:03:13 AM,1/13/2015 11:03:38 AM,603,LocationDetector,person_next_to_sink,1/13/2015,1/13/2015,11:03:13 AM,11:03:38 AM,25,3,2
4582,1/13/2015 2:56:56 PM,1/13/2015 2:57:00 PM,702,WaterFlowDetection_Kitchen,sink_usage,1/13/2015,1/13/2015,2:56:56 PM,2:57:00 PM,4,3,2
2615,1/9/2015 12:10:20 PM,1/9/2015 12:10:31 PM,SmartPhone,AudioSoundDetector,speaking,1/9/2015,1/9/2015,12:10:20 PM,12:10:31 PM,11,2,5
933,12/16/2014 12:53:54 PM,12/16/2014 12:53:59 PM,603,LocationDetector,stove_on,12/16/2014,12/16/2014,12:53:54 PM,12:53:59 PM,5,51,2
2871,1/9/2015 12:43:23 PM,1/9/2015 12:43:23 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/9/2015,1/9/2015,12:43:23 PM,12:43:23 PM,0,2,5
3191,1/9/2015 1:53:07 PM,1/9/2015 1:53:07 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/9/2015,1/9/2015,1:53:07 PM,1:53:07 PM,0,2,5
4081,1/13/2015 10:57:32 AM,1/13/2015 10:57:40 AM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/13/2015,1/13/2015,10:57:32 AM,10:57:40 AM,8,3,2
1527,1/6/2015 2:22:16 PM,1/6/2015 2:22:26 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/6/2015,1/6/2015,2:22:16 PM,2:22:26 PM,10,2,2
3150,1/9/2015 1:37:54 PM,1/9/2015 1:38:02 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,1:37:54 PM,1:38:02 PM,8,2,5
4920,1/13/2015 3:18:30 PM,1/13/2015 3:18:30 PM,00:13:A2:00:40:86:68:21-CONTACT1_TRIGGERED,DoorOpenDetector,eating_drinking_cupboard_open,1/13/2015,1/13/2015,3:18:30 PM,3:18:30 PM,0,3,2
6116,1/13/2015 5:44:03 PM,1/13/2015 5:42:20 PM,00:13:A2:00:40:7E:7C:27-MD,PIRPresenceDetector,person_next_to_toilet,1/13/2015,1/13/2015,5:44:03 PM,5:42:20 PM,43,3,2
1738,1/6/2015 2:48:52 PM,1/6/2015 2:49:04 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/6/2015,1/6/2015,2:48:52 PM,2:49:04 PM,12,2,2
386,12/12/2014 2:17:06 PM,12/12/2014 2:19:18 PM,603,LocationDetector,person_next_to_working_place,12/12/2014,12/12/2014,2:17:06 PM,2:19:18 PM,12,50,5
2892,1/9/2015 12:46:07 PM,1/9/2015 12:46:16 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,12:46:07 PM,12:46:16 PM,9,2,5
2195,1/9/2015 11:06:30 AM,1/9/2015 11:06:34 AM,602,LocationDetector,person_in_bathroom,1/9/2015,1/9/2015,11:06:30 AM,11:06:34 AM,4,2,5
1389,1/6/2015 12:25:49 PM,1/6/2015 12:25:49 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/6/2015,1/6/2015,12:25:49 PM,12:25:49 PM,0,2,2
999,12/17/2014 2:21:25 PM,12/17/2014 2:21:40 PM,603,LocationDetector,person_in_kitchen,12/17/2014,12/17/2014,2:21:25 PM,2:21:40 PM,15,51,3
6183,1/13/2015 5:52:15 PM,1/13/2015 5:52:28 PM,SmartPhone,AudioSoundDetector,basin_usage,1/13/2015,1/13/2015,5:52:15 PM,5:52:28 PM,13,3,2
770,12/16/2014 12:20:30 PM,12/16/2014 12:20:42 PM,603,LocationDetector,stove_on,12/16/2014,12/16/2014,12:20:30 PM,12:20:42 PM,12,51,2
269,12/12/2014 1:40:37 PM,12/12/2014 1:41:14 PM,603,LocationDetector,stove_on,12/12/2014,12/12/2014,1:40:37 PM,1:41:14 PM,37,50,5
5349,1/13/2015 3:39:54 PM,1/13/2015 3:40:02 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/13/2015,1/13/2015,3:39:54 PM,3:40:02 PM,8,3,2
2417,1/9/2015 11:43:10 AM,1/9/2015 11:43:14 AM,00:13:A2:00:40:81:42:3F-MD,PIRPresenceDetector,person_in_bathroom,1/9/2015,1/9/2015,11:43:10 AM,11:43:14 AM,4,2,5
1089,12/17/2014 2:38:40 PM,12/17/2014 2:38:40 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,12/17/2014,12/17/2014,2:38:40 PM,2:38:40 PM,0,51,3
998,12/17/2014 2:21:15 PM,12/17/2014 2:21:23 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,12/17/2014,12/17/2014,2:21:15 PM,2:21:23 PM,8,51,3
304,12/12/2014 1:47:06 PM,12/12/2014 1:47:06 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,12/12/2014,12/12/2014,1:47:06 PM,1:47:06 PM,0,50,5
1639,1/6/2015 2:36:44 PM,1/6/2015 2:36:52 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/6/2015,1/6/2015,2:36:44 PM,2:36:52 PM,8,2,2
1970,1/9/2015 10:18:49 AM,1/9/2015 10:18:58 AM,603,LocationDetector,oven_open,1/9/2015,1/9/2015,10:18:49 AM,10:18:58 AM,9,2,5
5023,1/13/2015 3:23:21 PM,1/13/2015 3:23:21 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/13/2015,1/13/2015,3:23:21 PM,3:23:21 PM,0,3,2
1861,1/9/2015 9:16:07 AM,1/9/2015 9:16:10 AM,603,LocationDetector,person_next_to_working_place,1/9/2015,1/9/2015,9:16:07 AM,9:16:10 AM,3,2,5
4822,1/13/2015 3:12:58 PM,1/13/2015 3:13:12 PM,603,LocationDetector,person_next_to_working_place,1/13/2015,1/13/2015,3:12:58 PM,3:13:12 PM,14,3,2
4929,1/13/2015 3:19:10 PM,1/13/2015 3:19:22 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/13/2015,1/13/2015,3:19:10 PM,3:19:22 PM,12,3,2
5682,1/13/2015 3:54:06 PM,1/13/2015 3:54:19 PM,603,LocationDetector,person_next_to_working_place,1/13/2015,1/13/2015,3:54:06 PM,3:54:19 PM,13,3,2
2849,1/9/2015 12:41:06 PM,1/9/2015 12:41:10 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/9/2015,1/9/2015,12:41:06 PM,12:41:10 PM,4,2,5
5636,1/13/2015 3:52:48 PM,1/13/2015 3:52:54 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/13/2015,1/13/2015,3:52:48 PM,3:52:54 PM,6,3,2
3038,1/9/2015 1:24:47 PM,1/9/2015 1:24:59 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,1:24:47 PM,1:24:59 PM,12,2,5
1695,1/6/2015 2:43:52 PM,1/6/2015 2:44:00 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/6/2015,1/6/2015,2:43:52 PM,2:44:00 PM,8,2,2
4959,1/13/2015 3:20:46 PM,1/13/2015 3:20:51 PM,SmartPhone,AudioSoundDetector,mixer,1/13/2015,1/13/2015,3:20:46 PM,3:20:51 PM,5,3,2
5957,1/13/2015 5:20:00 PM,1/13/2015 5:16:22 PM,00:13:A2:00:40:81:42:3F-MD,PIRPresenceDetector,person_in_bathroom,1/13/2015,1/13/2015,5:20:00 PM,5:16:22 PM,38,3,2
3208,1/9/2015 1:55:27 PM,1/9/2015 1:55:27 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,1:55:27 PM,1:55:27 PM,0,2,5
3986,1/13/2015 10:52:21 AM,1/13/2015 10:52:21 AM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/13/2015,1/13/2015,10:52:21 AM,10:52:21 AM,0,3,2
4515,1/13/2015 2:50:59 PM,1/13/2015 2:52:06 PM,603,LocationDetector,person_in_kitchen,1/13/2015,1/13/2015,2:50:59 PM,2:52:06 PM,7,3,2
2532,1/9/2015 12:01:40 PM,1/9/2015 12:01:40 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/9/2015,1/9/2015,12:01:40 PM,12:01:40 PM,0,2,5
5305,1/13/2015 3:38:04 PM,1/13/2015 3:38:17 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/13/2015,1/13/2015,3:38:04 PM,3:38:17 PM,13,3,2
1003,12/17/2014 2:22:30 PM,12/17/2014 2:22:30 PM,00:13:A2:00:40:8A:8B:F8-CONTACT1_TRIGGERED,DoorOpenDetector,garbage_open,12/17/2014,12/17/2014,2:22:30 PM,2:22:30 PM,0,51,3
988,12/17/2014 2:20:18 PM,12/17/2014 2:20:30 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,12/17/2014,12/17/2014,2:20:18 PM,2:20:30 PM,12,51,3
3437,1/12/2015 9:46:24 PM,1/12/2015 9:46:25 PM,SmartPhone,AudioSoundDetector,toilet_usage,1/12/2015,1/12/2015,9:46:24 PM,9:46:25 PM,1,3,1
3436,1/12/2015 9:46:22 PM,1/12/2015 9:46:23 PM,SmartPhone,AudioSoundDetector,toilet_usage,1/12/2015,1/12/2015,9:46:22 PM,9:46:23 PM,1,3,1
3427,1/12/2015 9:41:45 PM,1/12/2015 9:41:53 PM,00:13:A2:00:40:81:42:3F-MD,PIRPresenceDetector,person_in_bathroom,1/12/2015,1/12/2015,9:41:45 PM,9:41:53 PM,8,3,1
736,12/16/2014 12:10:46 PM,12/16/2014 12:11:26 PM,SmartPhone,AudioSoundDetector,water_boiler,12/16/2014,12/16/2014,12:10:46 PM,12:11:26 PM,40,51,2
5754,1/13/2015 3:56:47 PM,1/13/2015 3:56:56 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/13/2015,1/13/2015,3:56:47 PM,3:56:56 PM,9,3,2
5612,1/13/2015 3:52:17 PM,1/13/2015 3:52:29 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/13/2015,1/13/2015,3:52:17 PM,3:52:29 PM,12,3,2
1910,1/9/2015 9:21:59 AM,1/9/2015 9:22:12 AM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/9/2015,1/9/2015,9:21:59 AM,9:22:12 AM,13,2,5
1771,1/8/2015 9:21:48 PM,1/8/2015 9:21:52 PM,SmartPhone,AudioSoundDetector,basin_usage,1/8/2015,1/8/2015,9:21:48 PM,9:21:52 PM,4,2,4
4790,1/13/2015 3:11:29 PM,1/13/2015 3:11:33 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/13/2015,1/13/2015,3:11:29 PM,3:11:33 PM,4,3,2
3048,1/9/2015 1:26:48 PM,1/9/2015 1:27:23 PM,603,LocationDetector,person_in_kitchen,1/9/2015,1/9/2015,1:26:48 PM,1:27:23 PM,35,2,5
6044,1/13/2015 5:33:01 PM,1/13/2015 5:30:49 PM,SmartPhone,AudioSoundDetector,speaking,1/13/2015,1/13/2015,5:33:01 PM,5:30:49 PM,12,3,2
5690,1/13/2015 3:54:30 PM,1/13/2015 3:54:34 PM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/13/2015,1/13/2015,3:54:30 PM,3:54:34 PM,4,3,2
207,12/12/2014 1:30:29 PM,12/12/2014 1:30:50 PM,603,LocationDetector,person_in_kitchen,12/12/2014,12/12/2014,1:30:29 PM,1:30:50 PM,21,50,5
1559,1/6/2015 2:26:49 PM,1/6/2015 2:26:52 PM,702,WaterFlowDetection_Kitchen,sink_usage,1/6/2015,1/6/2015,2:26:49 PM,2:26:52 PM,3,2,2
2853,1/9/2015 12:41:56 PM,1/9/2015 12:42:02 PM,603,LocationDetector,person_in_kitchen,1/9/2015,1/9/2015,12:41:56 PM,12:42:02 PM,6,2,5
2596,1/9/2015 12:08:09 PM,1/9/2015 12:08:23 PM,00:13:A2:00:40:79:66:8A-MD,PIRPresenceDetector,person_in_kitchen,1/9/2015,1/9/2015,12:08:09 PM,12:08:23 PM,14,2,5
874,12/16/2014 12:44:56 PM,12/16/2014 12:45:17 PM,603,LocationDetector,stove_on,12/16/2014,12/16/2014,12:44:56 PM,12:45:17 PM,21,51,2
780,12/16/2014 12:25:33 PM,12/16/2014 12:25:33 PM,00:13:A2:00:40:79:66:7B-MD,PIRPresenceDetector,person_in_eatingarea,12/16/2014,12/16/2014,12:25:33 PM,12:25:33 PM,0,51,2
6199,1/13/2015 5:54:00 PM,1/13/2015 5:52:10 PM,00:13:A2:00:40:7E:7C:27-MD,PIRPresenceDetector,person_next_to_toilet,1/13/2015,1/13/2015,5:54:00 PM,5:52:10 PM,50,3,2
4087,1/13/2015 10:57:56 AM,1/13/2015 10:57:56 AM,00:13:A2:00:40:7E:7B:4E-MD,PIRPresenceDetector,person_next_to_working_plate,1/13/2015,1/13/2015,10:57:56 AM,10:57:56 AM,0,3,2
