DetectorId,TypeEstimation,DurationTotalMinutes,TypeEstimation1,TypeEstimation2,Date,Hour,DayTime
PIRPresenceDetector,person_in_kitchen,0.1,person,in_kitchen,2015-01-13,14,Day
PIRPresenceDetector,person_in_kitchen,0.1,person,in_kitchen,2014-12-12,13,Day
LocationDetector,person_in_kitchen,0.2,person,in_kitchen,2015-01-13,15,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-13,15,Day
AudioSoundDetector,toilet_usage,0.0,toilet,usage,2015-01-13,12,Day
PIRPresenceDetector,person_in_kitchen,0.1,person,in_kitchen,2014-12-16,12,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-09,13,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-09,13,Day
AudioSoundDetector,water_running_in_sink,0.1,water,running_in_sink,2015-01-13,15,Day
WaterFlowDetection_Bathroom,toilet_usage,0.1,toilet,usage,2015-01-13,17,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-06,14,Day
PIRPresenceDetector,person_in_eatingarea,0.2,person,in_eatingarea,2014-12-16,12,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-13,14,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-09,12,Day
PIRPresenceDetector,person_next_to_toilet,0.1,person,next_to_toilet,2015-01-13,17,Day
LocationDetector,person_next_to_sink,0.3,person,next_to_sink,2015-01-13,17,Day
PIRPresenceDetector,person_in_kitchen,0.2,person,in_kitchen,2014-12-12,14,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-06,14,Day
LocationDetector,person_in_kitchen,0.2,person,in_kitchen,2015-01-13,15,Day
LocationDetector,person_in_kitchen,0.4,person,in_kitchen,2015-01-09,12,Day
LocationDetector,stove_on,0.4,stove,on,2015-01-09,12,Day
LocationDetector,person_next_to_sink,0.2,person,next_to_sink,2015-01-09,12,Day
LocationDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-06,14,Day
WaterFlowDetection_Kitchen,sink_usage,0.1,sink,usage,2015-01-06,14,Day
LocationDetector,person_in_kitchen,0.1,person,in_kitchen,2015-01-13,15,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-09,12,Day
WaterFlowDetection_Kitchen,sink_usage,0.4,sink,usage,2015-01-13,15,Day
LocationDetector,person_in_bathroom,0.3,person,in_bathroom,2015-01-13,17,Day
LocationDetector,person_next_to_sink,0.5,person,next_to_sink,2014-12-17,14,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-13,15,Day
WaterFlowDetection_Bathroom,toilet_usage,0.1,toilet,usage,2015-01-13,12,Day
WaterFlowDetection_Kitchen,sink_usage,0.2,sink,usage,2015-01-09,12,Day
LocationDetector,person_in_bathroom,1.3,person,in_bathroom,2015-01-13,17,Day
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-09,13,Day
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-09,13,Day
LocationDetector,person_in_kitchen,0.8,person,in_kitchen,2014-12-17,16,Day
LocationDetector,person_next_to_working_place,0.5,person,next_to_working_place,2015-01-13,15,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-06,12,Day
LocationDetector,person_in_kitchen,3.8,person,in_kitchen,2014-12-17,14,Day
PIRPresenceDetector,person_in_eatingarea,0.1,person,in_eatingarea,2014-12-16,13,Day
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-13,15,Day
LocationDetector,stove_on,0.2,stove,on,2014-12-12,13,Day
LocationDetector,person_in_bathroom,0.1,person,in_bathroom,2015-01-11,17,Day
LocationDetector,person_in_kitchen,0.9,person,in_kitchen,2014-12-16,12,Day
PIRPresenceDetector,person_next_to_toilet,0.1,person,next_to_toilet,2015-01-13,17,Day
LocationDetector,person_next_to_sink,0.2,person,next_to_sink,2015-01-13,14,Day
LocationDetector,person_next_to_working_place,1.3,person,next_to_working_place,2015-01-09,14,Day
LocationDetector,person_in_kitchen,0.1,person,in_kitchen,2014-12-16,12,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-13,15,Day
LocationDetector,stove_on,0.4,stove,on,2014-12-16,12,Day
LocationDetector,person_next_to_working_place,0.4,person,next_to_working_place,2015-01-13,15,Day
PIRPresenceDetector,person_in_kitchen,0.2,person,in_kitchen,2015-01-13,15,Day
WaterFlowDetection_Kitchen,sink_usage,0.0,sink,usage,2015-01-09,12,Day
LocationDetector,stove_on,0.1,stove,on,2015-01-13,15,Day
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-06,12,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-06,12,Day
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-09,12,Day
LocationDetector,person_in_kitchen,0.1,person,in_kitchen,2015-01-09,12,Day
AudioSoundDetector,shower_usage,1.5,shower,usage,2014-12-07,14,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-09,12,Day
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-13,15,Day
AudioSoundDetector,toilet_usage,0.1,toilet,usage,2015-01-13,17,Day
WaterFlowDetection_Kitchen,sink_usage,0.1,sink,usage,2015-01-09,13,Day
PIRPresenceDetector,person_in_kitchen,0.1,person,in_kitchen,2014-12-17,16,Day
PIRPresenceDetector,person_next_to_toilet,0.1,person,next_to_toilet,2015-01-13,17,Day
PIRPresenceDetector,person_in_eatingarea,0.1,person,in_eatingarea,2014-12-16,12,Day
LocationDetector,person_next_to_working_place,1.2,person,next_to_working_place,2015-01-13,14,Day
LocationDetector,person_in_kitchen,1.0,person,in_kitchen,2014-12-12,14,Day
AudioSoundDetector,water_boiler,0.8,water,boiler,2015-01-06,12,Day
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-13,15,Day
AudioSoundDetector,mixer,0.1,mixer,,2015-01-13,15,Day
AudioSoundDetector,water_running_in_sink,0.1,water,running_in_sink,2015-01-13,15,Day
AudioSoundDetector,mixer,0.1,mixer,,2015-01-13,15,Day
PIRPresenceDetector,person_in_kitchen,0.1,person,in_kitchen,2015-01-13,14,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-13,15,Day
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-09,14,Day
AudioSoundDetector,toilet_usage,0.0,toilet,usage,2015-01-13,12,Day
PIRPresenceDetector,person_in_kitchen,0.1,person,in_kitchen,2014-12-16,12,Day
PIRPresenceDetector,person_in_kitchen,0.1,person,in_kitchen,2015-01-13,15,Day
AudioSoundDetector,eating_(cutlery),0.0,eating,(cutlery),2015-01-06,12,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-09,13,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-09,13,Day
WaterFlowDetection_Kitchen,sink_usage,0.5,sink,usage,2014-12-17,16,Day
WaterFlowDetection_Bathroom,toilet_usage,0.1,toilet,usage,2015-01-13,17,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-06,14,Day
PIRPresenceDetector,person_in_kitchen,0.2,person,in_kitchen,2015-01-09,13,Day
LocationDetector,person_in_bathroom,0.1,person,in_bathroom,2014-12-07,14,Day
LocationDetector,person_in_kitchen,2.1,person,in_kitchen,2015-01-09,12,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-13,14,Day
WaterFlowDetection_Kitchen,sink_usage,0.1,sink,usage,2015-01-09,13,Day
LocationDetector,person_in_kitchen,0.4,person,in_kitchen,2015-01-06,14,Day
LocationDetector,person_next_to_sink,0.3,person,next_to_sink,2015-01-13,17,Day
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-09,12,Day
AudioSoundDetector,water_boiler,3.0,water,boiler,2015-01-13,15,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-06,14,Day
Power_Detector_Fridge,fridge_open,0.6,fridge,open,2015-01-09,12,Day
LocationDetector,person_next_to_working_place,1.1,person,next_to_working_place,2014-12-12,14,Day
Power_Detector_Fridge,fridge_open,0.7,fridge,open,2015-01-06,12,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-06,12,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-09,12,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-13,15,Day
LocationDetector,person_next_to_sink,0.4,person,next_to_sink,2015-01-13,17,Day
LocationDetector,person_in_kitchen,0.1,person,in_kitchen,2014-12-16,13,Day
LocationDetector,person_in_kitchen,0.1,person,in_kitchen,2015-01-06,12,Day
LocationDetector,person_in_bathroom,0.1,person,in_bathroom,2015-01-13,17,Day
LocationDetector,person_in_bathroom,0.3,person,in_bathroom,2015-01-13,17,Day
LocationDetector,person_in_bathroom,0.1,person,in_bathroom,2014-12-07,14,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-13,15,Day
AudioSoundDetector,mixer,0.2,mixer,,2015-01-13,15,Day
PIRPresenceDetector,person_in_kitchen,0.1,person,in_kitchen,2014-12-17,16,Day
LocationDetector,person_next_to_sink,0.3,person,next_to_sink,2014-12-12,13,Day
LocationDetector,person_next_to_working_place,0.5,person,next_to_working_place,2015-01-13,14,Day
AudioSoundDetector,basin_usage,0.1,basin,usage,2015-01-09,12,Day
PIRPresenceDetector,person_next_to_toilet,0.2,person,next_to_toilet,2014-12-12,14,Day
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-09,13,Day
WaterFlowDetection_Bathroom,toilet_usage,0.1,toilet,usage,2014-12-12,15,Day
LocationDetector,person_in_kitchen,0.3,person,in_kitchen,2014-12-12,14,Day
General_Power_Detector,general_foodappliance_usage,1.7,general,foodappliance_usage,2015-01-13,14,Day
PIRPresenceDetector,person_in_kitchen,0.1,person,in_kitchen,2015-01-09,12,Day
AudioSoundDetector,mixer,0.1,mixer,,2015-01-13,15,Day
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-13,15,Day
PIRPresenceDetector,person_in_kitchen,0.2,person,in_kitchen,2015-01-09,12,Day
PIRPresenceDetector,person_in_kitchen,0.1,person,in_kitchen,2015-01-06,12,Day
PIRPresenceDetector,person_in_eatingarea,0.1,person,in_eatingarea,2014-12-12,14,Day
WaterFlowDetection_Kitchen,sink_usage,0.1,sink,usage,2015-01-09,12,Day
AudioSoundDetector,water_boiler,0.8,water,boiler,2015-01-13,15,Day
PIRPresenceDetector,person_in_bathroom,0.2,person,in_bathroom,2015-01-13,17,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2014-12-17,14,Day
AudioSoundDetector,eating_(cutlery),0.0,eating,(cutlery),2015-01-13,15,Day
LocationDetector,person_in_bathroom,0.0,person,in_bathroom,2015-01-13,17,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-13,15,Day
AudioSoundDetector,eating_(cutlery),0.0,eating,(cutlery),2015-01-06,12,Day
LocationDetector,person_in_kitchen,0.8,person,in_kitchen,2014-12-16,12,Day
LocationDetector,stove_on,0.1,stove,on,2015-01-09,13,Day
LocationDetector,person_next_to_working_place,3.7,person,next_to_working_place,2015-01-09,13,Day
PIRPresenceDetector,person_in_bathroom,0.1,person,in_bathroom,2015-01-13,17,Day
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-06,12,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-06,12,Day
AudioSoundDetector,mixer,0.1,mixer,,2015-01-13,15,Day
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-09,12,Day
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-13,15,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-09,12,Day
PIRPresenceDetector,person_in_kitchen,0.1,person,in_kitchen,2014-12-17,16,Day
PIRPresenceDetector,person_next_to_toilet,0.1,person,next_to_toilet,2015-01-13,17,Day
LocationDetector,person_in_kitchen,3.2,person,in_kitchen,2015-01-09,12,Day
PIRPresenceDetector,person_in_eatingarea,0.1,person,in_eatingarea,2014-12-16,12,Day
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-13,15,Day
PIRPresenceDetector,person_in_eatingarea,0.1,person,in_eatingarea,2014-12-17,14,Day
WaterFlowDetection_Kitchen,sink_usage,0.1,sink,usage,2015-01-13,15,Day
LocationDetector,person_in_kitchen,0.1,person,in_kitchen,2014-12-12,14,Day
LocationDetector,person_next_to_working_place,6.3,person,next_to_working_place,2014-12-17,16,Day
LocationDetector,person_in_bathroom,5.5,person,in_bathroom,2015-01-11,17,Day
LocationDetector,person_in_kitchen,0.1,person,in_kitchen,2014-12-17,14,Day
LocationDetector,person_in_kitchen,0.1,person,in_kitchen,2015-01-09,14,Day
LocationDetector,person_next_to_working_place,0.3,person,next_to_working_place,2015-01-13,15,Day
PIRPresenceDetector,person_next_to_toilet,0.2,person,next_to_toilet,2015-01-13,17,Day
LocationDetector,person_in_bathroom,0.9,person,in_bathroom,2015-01-13,17,Day
LocationDetector,person_in_kitchen,3.2,person,in_kitchen,2015-01-13,13,Day
PIRPresenceDetector,person_in_kitchen,0.1,person,in_kitchen,2014-12-12,13,Day
LocationDetector,person_in_kitchen,2.5,person,in_kitchen,2015-01-09,14,Day
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-09,14,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-13,15,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-09,13,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-09,13,Day
LocationDetector,stove_on,0.1,stove,on,2015-01-06,12,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-06,14,Day
AudioSoundDetector,mixer,0.1,mixer,,2015-01-13,15,Day
PIRPresenceDetector,person_in_eatingarea,0.2,person,in_eatingarea,2014-12-16,12,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-13,14,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-13,15,Day
LocationDetector,person_in_bathroom,0.1,person,in_bathroom,2014-12-12,15,Day
LocationDetector,person_in_kitchen,3.7,person,in_kitchen,2015-01-09,12,Day
PIRPresenceDetector,person_in_kitchen,0.2,person,in_kitchen,2015-01-09,12,Day
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-09,12,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-06,14,Day
LocationDetector,person_in_kitchen,0.4,person,in_kitchen,2015-01-06,14,Day
LocationDetector,person_next_to_sink,0.1,person,next_to_sink,2015-01-13,15,Day
LocationDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-13,14,Day
PIRPresenceDetector,person_in_kitchen,0.1,person,in_kitchen,2015-01-06,14,Day
AudioSoundDetector,water_boiler,0.5,water,boiler,2015-01-13,15,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-06,12,Day
LocationDetector,stove_on,0.1,stove,on,2014-12-12,14,Day
LocationDetector,person_in_kitchen,0.3,person,in_kitchen,2014-12-16,13,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-09,12,Day
LocationDetector,person_next_to_sink,0.4,person,next_to_sink,2015-01-13,17,Day
AudioSoundDetector,eating_(cutlery),0.0,eating,(cutlery),2014-12-16,13,Day
PIRPresenceDetector,person_in_kitchen,0.1,person,in_kitchen,2015-01-06,14,Day
LocationDetector,person_next_to_working_place,0.2,person,next_to_working_place,2014-12-12,14,Day
LocationDetector,person_in_bathroom,0.1,person,in_bathroom,2015-01-13,17,Day
LocationDetector,person_in_kitchen,2.9,person,in_kitchen,2014-12-16,12,Day
LocationDetector,stove_on,0.1,stove,on,2015-01-13,15,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-13,15,Day
AudioSoundDetector,toilet_usage,0.0,toilet,usage,2015-01-11,17,Day
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-09,13,Day
WaterFlowDetection_Bathroom,toilet_usage,0.1,toilet,usage,2014-12-12,14,Day
LocationDetector,person_in_kitchen,0.1,person,in_kitchen,2014-12-12,14,Day
AudioSoundDetector,water_boiler,0.8,water,boiler,2015-01-13,15,Day
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-13,15,Day
PIRPresenceDetector,person_in_kitchen,0.2,person,in_kitchen,2015-01-09,12,Day
PIRPresenceDetector,person_in_kitchen,0.1,person,in_kitchen,2015-01-06,12,Day
LocationDetector,person_next_to_sink,0.3,person,next_to_sink,2015-01-13,17,Day
LocationDetector,person_next_to_working_place,2.1,person,next_to_working_place,2014-12-17,14,Day
LocationDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-06,14,Day
LocationDetector,person_next_to_working_place,0.1,person,next_to_working_place,2014-12-17,14,Day
AudioSoundDetector,toilet_usage,0.0,toilet,usage,2015-01-13,17,Day
PIRPresenceDetector,person_in_kitchen,0.2,person,in_kitchen,2015-01-06,14,Day
AudioSoundDetector,water_running_in_sink,0.1,water,running_in_sink,2015-01-13,12,Day
PIRPresenceDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-09,12,Day
LocationDetector,person_next_to_working_place,2.0,person,next_to_working_place,2015-01-13,14,Day
LocationDetector,person_in_kitchen,0.1,person,in_kitchen,2014-12-16,12,Day
LocationDetector,stove_on,0.1,stove,on,2014-12-16,13,Day
PIRPresenceDetector,person_in_eatingarea,0.1,person,in_eatingarea,2014-12-12,14,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-13,15,Day
AudioSoundDetector,basin_usage,0.5,basin,usage,2015-01-13,17,Day
LocationDetector,person_next_to_sink,0.3,person,next_to_sink,2015-01-09,12,Day
AudioSoundDetector,eating_(cutlery),0.0,eating,(cutlery),2015-01-06,12,Day
PIRPresenceDetector,person_next_to_working_place,0.2,person,next_to_working_place,2015-01-13,15,Day
LocationDetector,person_in_kitchen,0.3,person,in_kitchen,2015-01-09,13,Day
PIRPresenceDetector,person_in_bathroom,0.1,person,in_bathroom,2015-01-13,17,Day
LocationDetector,person_next_to_working_place,0.1,person,next_to_working_place,2015-01-09,13,Day
